"TIMESTAMP";"EVENT";"SD";"PINB";"TINB";"Q";"POUTB";"TOUTB";"REVHP";"REVLP";"REVWE";"TFIRE";"CF"
"2013-02-10 17:42:01";"";;;;;70.95967;;;;;;
"2013-02-10 17:43:16";"";;;;;;;;;;;
"2013-02-10 18:07:31";"";;;;;71.07636;;;;;;
"2013-02-10 18:10:31";"";;;;;70.93322;;;;;;
"2013-02-10 18:13:31";"";;;;;71.06081;;;;;;
"2013-02-10 18:14:31";"";;;;;70.95656;;;;;;
"2013-02-10 18:42:16";"";;;;;71.05769;;;;;;
"2013-02-10 18:43:31";"";;;;;;;;;;;
"2013-02-10 18:44:46";"";;;;;70.94566;;;;;;
"2013-02-10 18:58:16";"";;;;;71.079475;;;;;;
"2013-02-10 18:58:31";"";;;;;70.96123;;;;;;
"2013-02-10 19:06:46";"";;;;;;;;;;592.8496;
"2013-02-10 19:17:46";"";;;;;71.06236;;;;;;
"2013-02-10 19:18:16";"";;;;;70.95967;;;;;;
"2013-02-10 19:20:46";"";;;;;71.07326;;;;;;
"2013-02-10 19:21:31";"";;;;;70.9659;;;;;;
"2013-02-10 19:43:31";"";;;;;;;;;;;
"2013-02-10 19:50:16";"";;52.417263;;;;;;;;;
"2013-02-10 19:54:01";"";;;;;;;;;;;
"2013-02-10 20:30:01";"";;;;;;;;;;;
"2013-02-10 20:31:46";"";;;;;;;;;;;
"2013-02-10 20:43:46";"";;;;;;;;;;;
"2013-02-10 20:50:16";"";;;;;;;;;;602.91144;
"2013-02-10 21:02:16";"";;;;;;34.561226;;;;;
"2013-02-10 21:02:31";"";;;;;;34.28107;;;;;
"2013-02-10 21:44:01";"";;;;;;;;;;;
"2013-02-10 22:32:31";"";;;7.882353;;;;;;;;
"2013-02-10 22:33:01";"";;;8.233921;;;;;;;;
"2013-02-10 22:41:46";"";;;7.9830623;;;;;;;;
"2013-02-10 22:44:16";"";;;;;;;;;;;
"2013-02-10 22:48:16";"";;;8.362097;;;;;;;;
"2013-02-10 22:48:31";"";;;8.001373;;;;;;;;
"2013-02-10 22:53:16";"";;;8.252232;;;;;;;;
"2013-02-10 22:53:46";"";;;8.001373;;;;;;;;
"2013-02-10 22:59:16";"";;;8.26688;;;;;;;;
"2013-02-10 23:09:16";"";;;7.992218;;;;;;;;
"2013-02-10 23:14:31";"";;;8.376745;;;;;;;;
"2013-02-10 23:14:46";"";;;8.056306;;;;;;;;
"2013-02-10 23:44:16";"";;;;;;;;;;;
"2013-02-10 23:45:16";"";;;8.395056;;;;;;;;
"2013-02-10 23:45:31";"";;;8.059968;;;;;;;;
"2013-02-10 23:53:46";"";;;;;;34.555733;;;;;
